taxon,sample_id,abundance,growth_rate,distance,degree centrality
AZC3J_74,AZC3JfromAZC7E,0.1466543135768971,0.4327543320234374,12.30056674793945,20.696202531645568
AZC3J_75,AZC3JfromAZC7E,0.0019817521658379,0.0058485700806631,3.865094759574518,10.962025316455696
AZC3J_76,AZC3JfromAZC7E,0.0004011265152637,0.0011866978058565,1.488044914749956,14.341772151898734
AZC3J_77,AZC3JfromAZC7E,0.0020536828421285,0.0060678470032828,3.84164890942251,12.253164556962025
AZC3J_79,AZC3JfromAZC7E,0.0280417841707052,0.0828500478808466,9.694574980427122,17.62025316455696
AZC3J_8,AZC3JfromAZC7E,0.0007200154968521,0.0021272926819548,0.7282400972078595,6.341772151898734
AZC3J_81,AZC3JfromAZC7E,0.0035436597642215,0.0104701335008393,4.888303561336079,19.962025316455694
AZC3J_82,AZC3JfromAZC7E,0.0515017499145851,0.1521657058614487,12.33894204357614,18.78481012658228
AZC3J_83,AZC3JfromAZC7E,0.0012483515938795,0.0036850247411048,3.9013215062900977,8.987341772151899
AZC3J_84,AZC3JfromAZC7E,0.002471752118668,0.0073000138715603,5.1207900834398545,15.544303797468354
AZC3J_86,AZC3JfromAZC7E,0.0002657540097323,0.0007856368842621,1.1313500024750422,12.974683544303797
AZC3J_87,AZC3JfromAZC7E,0.0832913281662884,0.245916206487278,13.33846500193791,24.30379746835443
AZC3J_88,AZC3JfromAZC7E,0.008179301992099,0.0242661759290454,7.8369956213098915,21.151898734177216
AZC3J_89,AZC3JfromAZC7E,0.000789089419131,0.0023349334417252,3.074279990915502,23.40506329113924
AZC3J_9,AZC3JfromAZC7E,0.0036282427051923,0.0107101113450922,3.318754318774963,8.848101265822784
AZC3J_90,AZC3JfromAZC7E,0.0018037829073272,0.005345399895092,3.710459166614426,23.265822784810126
AZC3J_91,AZC3JfromAZC7E,0.0033280752340731,0.00982855069421,5.563894312786782,15.240506329113924
AZC3J_92,AZC3JfromAZC7E,0.0020357589519873,0.0083856560664548,1.3953358591374434,8.341772151898734
AZC3J_93,AZC3JfromAZC7E,0.00038635506051,0.0011421511835625,1.3956444098572942,13.493670886075948
AZC3J_94,AZC3JfromAZC7E,0.0023347688878136,0.0068986475728641,4.179862825387856,12.265822784810126
AZC3J_95,AZC3JfromAZC7E,0.0043186356046652,0.0127676055285333,7.459657655422579,16.518987341772153
AZC3J_96,AZC3JfromAZC7E,0.0007299560623618,0.0021563661856133,2.2090010945854233,12.645569620253164
AZC3J_97,AZC3JfromAZC7E,0.0008366250417993,0.002469709370606,3.8313904681438813,13.0
AZC3J_98,AZC3JfromAZC7E,0.0013386836816552,0.003964096295638,2.8842217984359517,22.379746835443036
AZC3J_99,AZC3JfromAZC7E,0.0079685244128671,0.0240312785137705,2.8717459152285456,13.569620253164556
AZC3J_1,AZC3JfromAZC5T,0.0058803664634706,0.0149139507648402,7.677499622771994,12.240506329113924
AZC3J_10,AZC3JfromAZC5T,0.0008134226022451,0.0021821999255078,0.8484692271573444,7.506329113924051
AZC3J_11,AZC3JfromAZC5T,0.00038649497817,0.0009808691765652,1.4474589987264048,11.708860759493671
AZC3J_12,AZC3JfromAZC5T,0.0017121638173202,0.0046006525884272,1.3204629964234686,10.430379746835444
AZC3J_15,AZC3JfromAZC5T,0.0002351605341897,0.0005967837028101,0.9323372207263635,11.164556962025316
AZC3J_16,AZC3JfromAZC5T,0.0011583821668765,0.00294338009203,3.178129266188166,20.78481012658228
AZC3J_18,AZC3JfromAZC5T,0.4301935849551035,1.0899669028447738,12.71301552172984,32.18987341772152
AZC3J_2,AZC3JfromAZC5T,0.0012404926430881,0.003144417054513,3.3858265186764513,12.316455696202532
AZC3J_20,AZC3JfromAZC5T,0.0049873774736765,0.0126453045487976,6.12432623118649,13.772151898734178
AZC3J_21,AZC3JfromAZC5T,0.0050397496577654,0.0127890799935788,6.023567635905302,18.670886075949365
AZC3J_22,AZC3JfromAZC5T,1.1276546889838798e-05,2.8723627997556883e-05,0.1492791989296402,14.037974683544304
AZC3J_23,AZC3JfromAZC5T,0.0001512023124548,0.0003837834728156,0.5962534661249607,12.936708860759493
AZC3J_25,AZC3JfromAZC5T,0.0115055321755373,0.0295264471823422,5.871111815508954,15.253164556962025
AZC3J_26,AZC3JfromAZC5T,0.0026695022357308,0.0067662878802229,5.876031150820866,8.924050632911392
AZC3J_27,AZC3JfromAZC5T,0.000137704894924,0.0003494536101877,0.4024426819642303,5.5696202531645564
AZC3J_28,AZC3JfromAZC5T,0.019544960013573,0.0496990324062573,12.6423408571825,13.012658227848101
