taxon,donor,donor_abundance
762948,D-14,6.51954590940254
326426,D-6Fresk,501.687358100682
326426,D-7Fryst,33.7338564011995
326426,D-15Fryst,777.95917111102
326426,D-13U,107.478870800629
326426,D-4,67.511743363464
326426,D-12,160.161900010834
326426,D-9Fryst,6.36391993654623
326426,D-3,54.9285071410153
326426,D-10,31.4825405511227
326426,D-2,28.6756425699648
326426,D-5Fryst,19.7632813787495
326426,D-14,132.719327441409
887929,D-6Fresk,39.6590796917536
887929,D-7Fryst,21.2669964268432
887929,D-15Fryst,60.8024201870337
887929,D-13U,81.8886634671458
887929,D-4,29.7180879877449
887929,D-12,105.472470738842
887929,D-9Fryst,21.2130664551541
887929,D-3,33.290004327888
887929,D-10,30.7670282658699
887929,D-2,26.9199909840486
887929,D-5Fryst,26.0515981810789
887929,D-14,81.9600057182033
244366,D-6Fresk,15.8636318767014
244366,D-7Fryst,12.4668599743563
244366,D-15Fryst,17.1494005655736
244366,D-13U,46.0623732002695
244366,D-4,15.8281120804294
244366,D-12,31.809157841873
244366,D-9Fryst,11.6671865503348
244366,D-3,14.564376893451
244366,D-10,11.4481965640446
244366,D-2,17.5565158591621
244366,D-5Fryst,14.3732955481815
244366,D-14,16.2988647735063
411479,D-6Fresk,135314.796954279
411479,D-7Fryst,139897.235874592
411479,D-15Fryst,238760.190819576
411479,D-13U,417929.030087512
411479,D-4,145491.360197916
411479,D-12,364497.791377619
411479,D-9Fryst,348237.941541101
411479,D-3,218027.057594745
411479,D-10,290476.522444075
411479,D-2,154008.683202547
411479,D-5Fryst,200946.756742323
411479,D-14,503217.670563144
1042403,D-6Fresk,3.96590796917536
1042403,D-7Fryst,5.86675763499122
1042403,D-15Fryst,20.2674733956779
1042403,D-13U,5.11804146669661
1042403,D-4,4.52231773726553
1042403,D-12,18.9738836249769
1042403,D-9Fryst,2.12130664551541
1042403,D-3,3.7451254868874
1042403,D-10,5.00858599676952
1042403,D-2,9.36347512488646
1042403,D-5Fryst,3.59332388704536
1042403,D-14,9.77931886410381
537006,D-6Fresk,15978.6432078075
537006,D-7Fryst,29114.5181083483
537006,D-15Fryst,8308.10505581288
537006,D-13U,13716.3511307469
537006,D-4,18011.7455021376
537006,D-12,14873.2925403789
537006,D-9Fryst,18355.6664036448
537006,D-3,13106.2747038895
537006,D-10,16114.7676884633
537006,D-2,14156.4039544377
537006,D-5Fryst,20880.8051076206
537006,D-14,16160.5572638569
1322347,D-6Fresk,22353.8402682569
1322347,D-7Fryst,603.542691699722
1322347,D-15Fryst,24484.6668983939
1322347,D-13U,1520.05831560889
1322347,D-4,2087.69568113908
1322347,D-12,4075.47859156489
1322347,D-9Fryst,1455.21635882357
1322347,D-3,1216.74965818431
1322347,D-10,739.124190666131
1322347,D-2,603.358928359872
1322347,D-5Fryst,404.248937292603
1322347,D-14,4950.19807263921
748224,D-6Fresk,170605.429017985
748224,D-7Fryst,156008.819029687
748224,D-15Fryst,438059.610937767
748224,D-13U,184510.51291588
748224,D-4,153434.811303423
748224,D-12,427318.645893715
748224,D-9Fryst,45682.3386111743
748224,D-3,208944.296038935
748224,D-10,181828.128465295
748224,D-2,551368.817946135
748224,D-5Fryst,200909.026841509
748224,D-14,261926.016683202
314315,D-6Fresk,1.98295398458768
314315,D-7Fryst,2.20003411312171
314315,D-15Fryst,24.9445826408343
314315,D-13U,25.5902073334831
314315,D-4,9.36765817005004
314315,D-12,34.5994348455461
314315,D-9Fryst,1.0606533227577
314315,D-3,11.6515015147608
314315,D-10,7.87063513778068
314315,D-2,2.92608597652702
314315,D-5Fryst,3.59332388704536
314315,D-14,6.51954590940254
360105,D-6Fresk,13.8806778921137
360105,D-7Fryst,2.20003411312171
360105,D-15Fryst,10.913254905365
360105,D-13U,5.11804146669661
360105,D-4,2.9072042596707
360105,D-12,5.02249860661153
360105,D-9Fryst,2.12130664551541
360105,D-3,4.16125054098601
360105,D-10,4.29307371151674
360105,D-2,8.19304073427566
360105,D-5Fryst,2.69499291528402
360105,D-14,6.51954590940254
1175296,D-6Fresk,5.94886195376303
1175296,D-7Fryst,4.40006822624342
1175296,D-15Fryst,4.67710924515644
1175296,D-13U,10.2360829333932
1175296,D-4,6.13743121486037
1175296,D-12,11.1611080146923
1175296,D-9Fryst,3.18195996827311
1175296,D-3,3.3290004327888
1175296,D-10,4.29307371151674
1175296,D-2,4.09652036713783
1175296,D-5Fryst,3.59332388704536
1175296,D-14,4.6568185067161
1033739,D-6Fresk,7.93181593835071
1033739,D-7Fryst,1.46668940874781
1033739,D-15Fryst,9.35421849031287
1033739,D-13U,5.11804146669661
1033739,D-4,7.42952199693624
1033739,D-12,42.9702658565653
1033739,D-9Fryst,5.30326661378852
1033739,D-3,7.49025097377481
1033739,D-10,8.58614742303347
1033739,D-2,6.43738914835944
1033739,D-5Fryst,6.28831680232938
1033739,D-14,8.38227331208898
352165,D-6Fresk,33.7102177379905
352165,D-7Fryst,23.4670305399649
352165,D-15Fryst,185.525333391205
352165,D-13U,148.423202534202
352165,D-4,73.3261518828054
352165,D-12,241.079933117353
352165,D-9Fryst,41.3654795875505
352165,D-3,94.0442622262837
352165,D-10,127.361186774996
352165,D-2,56.7660679446242
352165,D-5Fryst,55.6965202492031
352165,D-14,336.222296184902
1156433,D-6Fresk,61.471573522218
1156433,D-7Fryst,45.467371671182
1156433,D-15Fryst,109.13254905365
1156433,D-13U,40.9443317335729
1156433,D-4,55.2368809337433
1156433,D-12,159.6038446101
1156433,D-9Fryst,61.5178927199469
1156433,D-3,86.5540112525089
1156433,D-10,198.196903015023
1156433,D-2,108.850398326805
1156433,D-5Fryst,34.1365769269309
1156433,D-14,127.596827084021
1120942,D-6Fresk,5.94886195376303
1120942,D-7Fryst,5.86675763499122
1120942,D-15Fryst,21.82650981073
1120942,D-13U,20.4721658667864
1120942,D-4,6.13743121486037
1120942,D-12,28.4608254374653
1120942,D-9Fryst,3.18195996827311
1120942,D-3,9.15475119016921
1120942,D-10,10.017171993539
1120942,D-2,7.02260634366485
1120942,D-5Fryst,6.28831680232938
1120942,D-14,32.1320476963411
439375,D-6Fresk,3.96590796917536
439375,D-7Fryst,4.40006822624342
439375,D-15Fryst,7.79518207526073
439375,D-13U,10.2360829333932
439375,D-4,8.39859008349313
439375,D-12,20.6480498271807
439375,D-9Fryst,5.30326661378852
439375,D-3,8.73862613607061
439375,D-10,5.00858599676952
439375,D-2,5.26695475774864
439375,D-5Fryst,3.59332388704536
439375,D-14,9.3136370134322
1121114,D-6Fresk,1015.27244010889
1121114,D-7Fryst,436.340099102472
1121114,D-15Fryst,1521.61954109089
1121114,D-13U,1627.53718640952
1121114,D-4,605.667554098063
1121114,D-12,1959.33251197923
1121114,D-9Fryst,252.435490816334
1121114,D-3,859.29823671361
1121114,D-10,874.356012578908
1121114,D-2,1043.44225922954
1121114,D-5Fryst,827.362824992195
1121114,D-14,643.572317628165
717960,D-6Fresk,1834.2324357436
717960,D-7Fryst,1155.75125409327
717960,D-15Fryst,4611.62971572425
717960,D-13U,2420.8336137475
717960,D-4,1072.11232642745
717960,D-12,4790.34755990593
717960,D-9Fryst,692.606619760781
717960,D-3,1339.0904240893
717960,D-10,1536.92038872299
717960,D-2,1454.26473033393
717960,D-5Fryst,1063.62387056543
717960,D-14,3832.09594917668
442563,D-6Fresk,7.93181593835071
442563,D-7Fryst,7.33344704373903
442563,D-15Fryst,17.1494005655736
442563,D-13U,5.11804146669661
442563,D-4,4.52231773726553
442563,D-12,16.1836066213038
442563,D-9Fryst,4.24261329103082
442563,D-3,3.3290004327888
442563,D-10,5.00858599676952
442563,D-2,9.36347512488646
442563,D-5Fryst,3.59332388704536
442563,D-14,8.38227331208898
641118,D-6Fresk,5.94886195376303
641118,D-7Fryst,4.40006822624342
641118,D-15Fryst,15.5903641505215
641118,D-13U,30.7082488001797
641118,D-4,4.19929504174657
641118,D-12,27.9027700367307
641118,D-9Fryst,3.18195996827311
641118,D-3,8.32250108197201
641118,D-10,7.87063513778068
641118,D-2,4.09652036713783
641118,D-5Fryst,9.88164068937475
641118,D-14,11.6420462667902
1255680,D-6Fresk,7.93181593835071
1255680,D-7Fryst,21.2669964268432
1255680,D-15Fryst,26.5036190558865
1255680,D-13U,20.4721658667864
1255680,D-4,11.3057943431638
1255680,D-12,36.2736010477499
1255680,D-9Fryst,13.7884931958502
1255680,D-3,14.564376893451
1255680,D-10,7.15512285252789
1255680,D-2,7.60782353897025
1255680,D-5Fryst,15.2716265199428
1255680,D-14,30.2693202936546
762983,D-6Fresk,11.8977239075261
762983,D-7Fryst,6.60010233936512
762983,D-15Fryst,12.4722913204172
762983,D-13U,35.8262902668763
762983,D-4,9.36765817005004
762983,D-12,6.69666480881537
762983,D-9Fryst,4.24261329103082
762983,D-3,5.82575075738041
762983,D-10,7.15512285252789
762983,D-2,13.4599954920243
762983,D-5Fryst,4.4916548588067
762983,D-14,16.2988647735063
566550,D-6Fresk,1199.68716067555
566550,D-7Fryst,1075.81668131652
566550,D-15Fryst,1953.47262806034
566550,D-13U,2026.74442081186
566550,D-4,1019.78264975338
566550,D-12,3550.34845947362
566550,D-9Fryst,1180.50714822933
566550,D-3,1964.94250545359
566550,D-10,2074.27011494784
566550,D-2,2203.34274032485
566550,D-5Fryst,1546.02760240127
566550,D-14,3741.28798829571
1121097,D-6Fresk,872.499753218578
1121097,D-7Fryst,1179.95162933761
1121097,D-15Fryst,896.445938654983
1121097,D-13U,803.532510271368
1121097,D-4,646.045391037934
1121097,D-12,486.624309440584
1121097,D-9Fryst,888.827484470957
1121097,D-3,1020.75475770387
1121097,D-10,1076.1304770202
1121097,D-2,487.485923689402
1121097,D-5Fryst,803.107888754639
1121097,D-14,244.948653453267
591020,D-6Fresk,309.340821595678
591020,D-7Fryst,99.7348797948507
591020,D-15Fryst,7.79518207526073
591020,D-13U,25.5902073334831
591020,D-4,130.501168989663
591020,D-12,18.4158282242423
591020,D-9Fryst,168.643878318475
591020,D-3,281.716661624753
591020,D-10,99.4562076501377
591020,D-2,518.502435040588
591020,D-5Fryst,268.600960556641
591020,D-14,179.28751250857
545697,D-6Fresk,384.693073010009
545697,D-7Fryst,124.668599743563
545697,D-15Fryst,84.1879664128158
545697,D-13U,107.478870800629
545697,D-4,62.9894256261985
545697,D-12,227.686603499723
545697,D-9Fryst,190.917598096387
545697,D-3,44.9415058426489
545697,D-10,130.223235916008
545697,D-2,115.87300467047
545697,D-5Fryst,32.3399149834083
545697,D-14,283.60024705901
358681,D-6Fresk,5.94886195376303
358681,D-7Fryst,13.2002046787302
358681,D-15Fryst,28.0626554709386
358681,D-13U,20.4721658667864
358681,D-4,13.5669532117966
358681,D-12,45.7605428602384
358681,D-9Fryst,3.18195996827311
358681,D-3,22.0546278672258
358681,D-10,18.6033194165725
358681,D-2,13.4599954920243
358681,D-5Fryst,11.6783026328974
358681,D-14,20.9556832802224
525306,D-6Fresk,3.96590796917536
525306,D-7Fryst,0.733344704373903
525306,D-15Fryst,4.67710924515644
525306,D-13U,138.187119600809
525306,D-4,3.55324965070863
525306,D-12,43.5283212572999
525306,D-9Fryst,4.24261329103082
525306,D-3,2.080625270493
525306,D-10,2.14653685575837
525306,D-2,4.68173756244323
525306,D-5Fryst,5.38998583056804
525306,D-14,1.86272740268644
525278,D-6Fresk,3.96590796917536
525278,D-7Fryst,3.66672352186951
525278,D-15Fryst,3.11807283010429
525278,D-13U,5.11804146669661
525278,D-4,2.26115886863277
525278,D-12,17.8577728235077
525278,D-9Fryst,2.12130664551541
525278,D-3,2.9128753786902
525278,D-10,9.30165970828626
525278,D-2,8.19304073427566
525278,D-5Fryst,2.69499291528402
525278,D-14,2.79409110402966
680646,D-6Fresk,13.8806778921137
680646,D-7Fryst,8.80013645248683
680646,D-15Fryst,31.1807283010429
680646,D-13U,30.7082488001797
680646,D-4,10.9827716476449
680646,D-12,45.2024874595038
680646,D-9Fryst,8.48522658206164
680646,D-3,29.5448788410006
680646,D-10,30.0515159806171
680646,D-2,32.7721629371026
680646,D-5Fryst,130.257990905394
680646,D-14,32.5977295470127
553177,D-6Fresk,15.8636318767014
553177,D-7Fryst,22.0003411312171
553177,D-15Fryst,18.7084369806257
553177,D-13U,51.1804146669661
553177,D-4,17.4432255580242
553177,D-12,56.9216508749307
553177,D-9Fryst,12.7278398730925
553177,D-3,21.6385028131272
553177,D-10,8.58614742303347
553177,D-2,9.94869232019187
553177,D-5Fryst,26.0515981810789
553177,D-14,17.2302284748496
1315312,D-6Fresk,5.94886195376303
1315312,D-7Fryst,5.13341293061732
1315312,D-15Fryst,3.11807283010429
1315312,D-13U,5.11804146669661
1315312,D-4,1.29209078207587
1315312,D-12,6.13860940808076
1315312,D-9Fryst,3.18195996827311
1315312,D-3,1.6645002163944
1315312,D-10,1.43102457050558
1315312,D-2,1.17043439061081
1315312,D-5Fryst,2.69499291528402
1315312,D-14,3.72545480537288
1448136,D-6Fresk,15.8636318767014
1448136,D-7Fryst,9.53348115686073
1448136,D-15Fryst,57.6843473569294
1448136,D-13U,46.0623732002695
1448136,D-4,22.2885659908087
1448136,D-12,45.7605428602384
1448136,D-9Fryst,11.6671865503348
1448136,D-3,23.3030030295216
1448136,D-10,17.8878071313197
1448136,D-2,12.2895611014135
1448136,D-5Fryst,17.0682884634655
1448136,D-14,47.4995487685042
552531,D-6Fresk,7.93181593835071
552531,D-7Fryst,8.06679174811293
552531,D-15Fryst,14.0313277354693
552531,D-13U,5.11804146669661
552531,D-4,3.8762723462276
552531,D-12,17.299717422773
552531,D-9Fryst,2.12130664551541
552531,D-3,5.40962570328181
552531,D-10,2.86204914101116
552531,D-2,7.02260634366485
552531,D-5Fryst,2.69499291528402
552531,D-14,8.38227331208898
1260282,D-6Fresk,15.8636318767014
1260282,D-7Fryst,3.66672352186951
1260282,D-15Fryst,17.1494005655736
1260282,D-13U,25.5902073334831
1260282,D-4,70.0959249276158
1260282,D-12,12.2772188161615
1260282,D-9Fryst,6.36391993654623
1260282,D-3,6.24187581147901
1260282,D-10,5.00858599676952
1260282,D-2,4.09652036713783
1260282,D-5Fryst,10.7799716611361
1260282,D-14,4.6568185067161
565042,D-6Fresk,21265.1985307183
565042,D-7Fryst,518.474705992349
565042,D-15Fryst,23359.0426067263
565042,D-13U,1192.50366174031
565042,D-4,1934.58292346309
565042,D-12,3785.84783858362
565042,D-9Fryst,210.009357906026
565042,D-3,509.753191270786
565042,D-10,663.279888429336
565042,D-2,546.592860415247
565042,D-5Fryst,378.197339111524
565042,D-14,4164.59279055621
864566,D-6Fresk,1.98295398458768
864566,D-7Fryst,0.733344704373903
864566,D-15Fryst,1.55903641505215
864566,D-13U,5.11804146669661
864566,D-4,6.13743121486037
864566,D-12,20.6480498271807
864566,D-9Fryst,1.0606533227577
864566,D-3,3.3290004327888
864566,D-10,2.86204914101116
864566,D-2,4.09652036713783
864566,D-5Fryst,4.4916548588067
864566,D-14,0.93136370134322
1223528,D-6Fresk,5.94886195376303
1223528,D-7Fryst,2.93337881749561
1223528,D-15Fryst,9.35421849031287
1223528,D-13U,30.7082488001797
1223528,D-4,5.49138582382244
1223528,D-12,12.8352742168961
1223528,D-9Fryst,1.0606533227577
1223528,D-3,10.403126352465
1223528,D-10,5.72409828202231
1223528,D-2,7.02260634366485
1223528,D-5Fryst,1.79666194352268
1223528,D-14,20.9556832802224
411901,D-6Fresk,203050.522113809
411901,D-7Fryst,92523.9013167422
411901,D-15Fryst,86885.0994108561
411901,D-13U,79559.9545997988
411901,D-4,65326.4948282782
411901,D-12,96555.3034905037
411901,D-9Fryst,310780.969447912
411901,D-3,100196.255026077
411901,D-10,218361.470238017
411901,D-2,51850.2435040588
411901,D-5Fryst,44595.8444311482
411901,D-14,220566.017433952
702443,D-6Fresk,242868.23812433
702443,D-7Fryst,171646.661505756
702443,D-15Fryst,230809.10510281
702443,D-13U,405466.599116106
702443,D-4,267812.948491647
702443,D-12,251146.694491205
702443,D-9Fryst,283406.567840859
702443,D-3,265248.928733854
702443,D-10,567338.27712436
702443,D-2,186033.523781244
702443,D-5Fryst,263439.1507929
702443,D-14,346617.712137445
469616,D-6Fresk,9.91476992293839
469616,D-7Fryst,4.40006822624342
469616,D-15Fryst,9.35421849031287
469616,D-13U,5.11804146669661
469616,D-4,7.10649930141727
469616,D-12,12.8352742168961
469616,D-9Fryst,4.24261329103082
469616,D-3,6.24187581147901
469616,D-10,7.87063513778068
469616,D-2,4.09652036713783
469616,D-5Fryst,5.38998583056804
469616,D-14,4.6568185067161
220668,D-6Fresk,1.98295398458768
220668,D-7Fryst,1.46668940874781
220668,D-15Fryst,1.55903641505215
220668,D-13U,5.11804146669661
220668,D-4,3.23022695518967
220668,D-12,2.79027700367307
220668,D-9Fryst,1.0606533227577
220668,D-3,1.6645002163944
220668,D-10,5.00858599676952
220668,D-2,5.26695475774864
220668,D-5Fryst,0.898330971761341
220668,D-14,2.79409110402966
927666,D-6Fresk,33.7102177379905
927666,D-7Fryst,42.5339928536863
927666,D-15Fryst,31.1807283010429
927666,D-13U,46.0623732002695
927666,D-4,88.5082185721969
927666,D-12,304.698248801099
927666,D-9Fryst,51.9720128151275
927666,D-3,69.9090090885649
927666,D-10,196.765878444517
927666,D-2,128.162565771883
927666,D-5Fryst,51.2048653903964
927666,D-14,102.915688998426
702447,D-6Fresk,40317.4204146367
702447,D-7Fryst,28810.1800560331
702447,D-15Fryst,35976.3243137433
702447,D-13U,57112.2247268675
702447,D-4,39901.7014866759
702447,D-12,40015.9205650763
702447,D-9Fryst,44978.0648048632
702447,D-3,39960.4889450886
702447,D-10,74236.5461318326
702447,D-2,27509.3046997211
702447,D-5Fryst,38232.9661581627
702447,D-14,50390.5016974736
553218,D-6Fresk,5.94886195376303
553218,D-7Fryst,3.66672352186951
553218,D-15Fryst,1.55903641505215
553218,D-13U,5.11804146669661
553218,D-4,2.26115886863277
553218,D-12,7.8127756102846
553218,D-9Fryst,1.0606533227577
553218,D-3,2.9128753786902
553218,D-10,3.57756142626395
553218,D-2,7.02260634366485
553218,D-5Fryst,2.69499291528402
553218,D-14,3.25977295470127
435590,D-6Fresk,858432.677651913
435590,D-7Fryst,1588824.30253776
435590,D-15Fryst,186724.23239438
435590,D-13U,423625.410239945
435590,D-4,899325.225435487
435590,D-12,664941.425803517
435590,D-9Fryst,666188.927450855
435590,D-3,770957.800603856
435590,D-10,441036.764043822
435590,D-2,1020763.33725987
435590,D-5Fryst,1243733.84041775
435590,D-14,77427.5242656166
537970,D-6Fresk,1.98295398458768
537970,D-7Fryst,2.20003411312171
537970,D-15Fryst,1.55903641505215
537970,D-13U,56.2984561336627
537970,D-4,3.55324965070863
537970,D-12,66.4085926874191
537970,D-9Fryst,4.24261329103082
537970,D-3,1.2483751622958
537970,D-10,2.14653685575837
537970,D-2,2.34086878122162
537970,D-5Fryst,1.79666194352268
537970,D-14,6.98522776007415
633147,D-6Fresk,27.7613557842275
633147,D-7Fryst,20.5336517224693
633147,D-15Fryst,118.486767543963
633147,D-13U,97.2427878672356
633147,D-4,41.0238823309088
633147,D-12,150.674958198346
633147,D-9Fryst,35.0015596510043
633147,D-3,61.5865080065929
633147,D-10,94.4476216533682
633147,D-2,33.357380132408
633147,D-5Fryst,30.5432530398856
633147,D-14,153.675010721631
657321,D-6Fresk,4314.90787046279
657321,D-7Fryst,3189.3161193221
657321,D-15Fryst,361830.525423792
657321,D-13U,6146.76780150263
657321,D-4,18539.5645866156
657321,D-12,108857.076744298
657321,D-9Fryst,2088.42639250992
657321,D-3,2673.60347258351
657321,D-10,2230.9673054182
657321,D-2,5834.03021999957
657321,D-5Fryst,3649.02040729457
657321,D-14,196610.411671703
879243,D-6Fresk,17.8465858612891
879243,D-7Fryst,10.2668258612346
879243,D-15Fryst,32.739764716095
879243,D-13U,20.4721658667864
879243,D-4,14.2129986028345
879243,D-12,23.4383268308538
879243,D-9Fryst,40.3048262647928
879243,D-3,20.80625270493
879243,D-10,19.3188317018253
879243,D-2,8.19304073427566
879243,D-5Fryst,13.4749645764201
879243,D-14,431.221393721911
411465,D-6Fresk,11.8977239075261
411465,D-7Fryst,6.60010233936512
411465,D-15Fryst,29.6216918859908
411465,D-13U,71.6525805337526
411465,D-4,9.04463547453107
411465,D-12,117.191634154269
411465,D-9Fryst,4.24261329103082
411465,D-3,15.3966270016482
411465,D-10,10.7326842787918
411465,D-2,19.3121674450783
411465,D-5Fryst,6.28831680232938
411465,D-14,51.6906854245487
883156,D-6Fresk,245.886294088872
883156,D-7Fryst,146.668940874781
883156,D-15Fryst,333.633792821159
883156,D-13U,286.61032213501
883156,D-4,202.858252785911
883156,D-12,523.455965889068
883156,D-9Fryst,102.883372307497
883156,D-3,166.866146693539
883156,D-10,177.447046742692
883156,D-2,142.207778459213
883156,D-5Fryst,169.784553662893
883156,D-14,336.222296184902
888832,D-6Fresk,285.545373780626
888832,D-7Fryst,220.736756016545
888832,D-15Fryst,286.862700369595
888832,D-13U,281.492280668314
888832,D-4,204.150343567987
888832,D-12,368.316564484846
888832,D-9Fryst,347.894289864527
888832,D-3,265.071659460809
888832,D-10,251.144812123729
888832,D-2,132.259086139021
888832,D-5Fryst,186.852842126359
888832,D-14,470.338669178326
695560,D-6Fresk,5.94886195376303
695560,D-7Fryst,1.46668940874781
695560,D-15Fryst,12.4722913204172
695560,D-13U,10.2360829333932
695560,D-4,0.646045391037934
695560,D-12,7.25472020954999
695560,D-9Fryst,1.0606533227577
695560,D-3,0.832250108197201
695560,D-10,1.43102457050558
695560,D-2,1.17043439061081
695560,D-5Fryst,0.898330971761341
695560,D-14,3.72545480537288
420889,D-6Fresk,5.94886195376303
420889,D-7Fryst,1.46668940874781
420889,D-15Fryst,1.55903641505215
420889,D-13U,10.2360829333932
420889,D-4,1.9381361731138
420889,D-12,10.6030526139577
420889,D-9Fryst,4.24261329103082
420889,D-3,1.2483751622958
420889,D-10,0.715512285252789
420889,D-2,8.19304073427566
420889,D-5Fryst,0.898330971761341
420889,D-14,4.19113665604449
1336236,D-6Fresk,111.04542313691
1336236,D-7Fryst,78.4678833680076
1336236,D-15Fryst,268.154263388969
1336236,D-13U,916.129422538693
1336236,D-4,288.136244402918
1336236,D-12,2296.95602942367
1336236,D-9Fryst,176.068451577779
1336236,D-3,401.560677205149
1336236,D-10,173.869485316428
1336236,D-2,453.543326361688
1336236,D-5Fryst,254.227665008459
1336236,D-14,135.97910039611
1122992,D-6Fresk,2462.8288488579
1122992,D-7Fryst,8786.9362478081
1122992,D-15Fryst,893.327865824879
1122992,D-13U,588.57476867011
1122992,D-4,6099.63755948465
1122992,D-12,738.865350572629
1122992,D-9Fryst,2812.85261195343
1122992,D-3,2042.75789057003
1122992,D-10,1846.73720823745
1122992,D-2,4484.51936762531
1122992,D-5Fryst,6819.23040664034
1122992,D-14,1342.56077548625
483215,D-6Fresk,59920.9035062704
483215,D-7Fryst,62121.6299075133
483215,D-15Fryst,29197.6339810966
483215,D-13U,42019.1204415792
483215,D-4,47335.0997559583
483215,D-12,30014.4516731105
483215,D-9Fryst,52570.2212891629
483215,D-3,51394.77318161
483215,D-10,56026.0429598639
483215,D-2,39560.09718545
483215,D-5Fryst,48892.5614690827
483215,D-14,34261.1451176117
1233170,D-6Fresk,142.772686890313
1233170,D-7Fryst,174.536039640989
1233170,D-15Fryst,20.2674733956779
1233170,D-13U,97.2427878672356
1233170,D-4,37.1476099846812
1233170,D-12,213.735218481357
1233170,D-9Fryst,105.004678953013
1233170,D-3,112.353764606622
1233170,D-10,306.954770373447
1233170,D-2,174.979941396316
1233170,D-5Fryst,16.1699574917041
1233170,D-14,193.72364987939
997872,D-6Fresk,7.93181593835071
997872,D-7Fryst,5.13341293061732
997872,D-15Fryst,37.4168739612515
997872,D-13U,46.0623732002695
997872,D-4,4.8453404327845
997872,D-12,61.9441494815422
997872,D-9Fryst,8.48522658206164
997872,D-3,9.98700129836641
997872,D-10,15.0257579903086
997872,D-2,14.6304298826351
997872,D-5Fryst,10.7799716611361
997872,D-14,28.4065928909682
1437882,D-6Fresk,9.91476992293839
1437882,D-7Fryst,8.80013645248683
1437882,D-15Fryst,38.9759103763036
1437882,D-13U,40.9443317335729
1437882,D-4,11.6288170386828
1437882,D-12,44.0863766580345
1437882,D-9Fryst,18.031106486881
1437882,D-3,18.3095023803384
1437882,D-10,7.87063513778068
1437882,D-2,12.2895611014135
1437882,D-5Fryst,8.08497874585207
1437882,D-14,48.896594320519
390333,D-6Fresk,3.96590796917536
390333,D-7Fryst,2.20003411312171
390333,D-15Fryst,4.67710924515644
390333,D-13U,5.11804146669661
390333,D-4,13.2439305162776
390333,D-12,26.7866592352615
390333,D-9Fryst,3.18195996827311
390333,D-3,2.4967503245916
390333,D-10,3.57756142626395
390333,D-2,0.585217195305404
390333,D-5Fryst,1.79666194352268
390333,D-14,11.6420462667902
484020,D-6Fresk,335.119223395318
484020,D-7Fryst,84.3346410029988
484020,D-15Fryst,735.865187904612
484020,D-13U,2272.4104112133
484020,D-4,140.514872550751
484020,D-12,2291.37547541633
484020,D-9Fryst,35.0015596510043
484020,D-3,349.961170496923
484020,D-10,291.929012383138
484020,D-2,134.014737724938
484020,D-5Fryst,50.3065344186351
484020,D-14,624.479361750629
1254439,D-6Fresk,11.8977239075261
1254439,D-7Fryst,21.2669964268432
1254439,D-15Fryst,57.6843473569294
1254439,D-13U,30.7082488001797
1254439,D-4,16.1511347759483
1254439,D-12,94.3113627241498
1254439,D-9Fryst,6.36391993654623
1254439,D-3,14.564376893451
1254439,D-10,20.0343439870781
1254439,D-2,14.6304298826351
1254439,D-5Fryst,17.9666194352268
1254439,D-14,53.0877309765635
264199,D-6Fresk,7.93181593835071
264199,D-7Fryst,19.8003070180954
264199,D-15Fryst,183.966296976153
264199,D-13U,1049.19850067281
264199,D-4,4575.61648202616
264199,D-12,2127.30718760035
264199,D-9Fryst,24.3950264234272
264199,D-3,114.434389877115
264199,D-10,762.736096079473
264199,D-2,163.275597490208
264199,D-5Fryst,44.0182176163057
264199,D-14,78.7002327635021
525246,D-6Fresk,7.93181593835071
525246,D-7Fryst,6.60010233936512
525246,D-15Fryst,23.3855462257822
525246,D-13U,30.7082488001797
525246,D-4,5.49138582382244
525246,D-12,20.0899944264461
525246,D-9Fryst,6.36391993654623
525246,D-3,7.90637602787341
525246,D-10,13.594733419803
525246,D-2,5.26695475774864
525246,D-5Fryst,6.28831680232938
525246,D-14,21.4213651308941
267747,D-6Fresk,854.653167357289
267747,D-7Fryst,336.605219307621
267747,D-15Fryst,542.544672438146
267747,D-13U,726.761888270919
267747,D-4,104.336330652626
267747,D-12,117.749689555004
267747,D-9Fryst,374.41062293347
267747,D-3,75.7347598459453
267747,D-10,33.6290774068811
267747,D-2,40.3799864760729
267747,D-5Fryst,573.135159983735
267747,D-14,77.3031872114872
1002368,D-6Fresk,9.91476992293839
1002368,D-7Fryst,3.66672352186951
1002368,D-15Fryst,6.23614566020858
1002368,D-13U,20.4721658667864
1002368,D-4,5.8144085193414
1002368,D-12,15.6255512205692
1002368,D-9Fryst,7.42457325930393
1002368,D-3,6.65800086557761
1002368,D-10,7.15512285252789
1002368,D-2,4.68173756244323
1002368,D-5Fryst,4.4916548588067
1002368,D-14,6.51954590940254
405531,D-6Fresk,15.8636318767014
405531,D-7Fryst,4.40006822624342
405531,D-15Fryst,4.67710924515644
405531,D-13U,15.3541244000898
405531,D-4,4.19929504174657
405531,D-12,27.3447146359961
405531,D-9Fryst,12.7278398730925
405531,D-3,14.564376893451
405531,D-10,21.4653685575837
405531,D-2,5.26695475774864
405531,D-5Fryst,6.28831680232938
405531,D-14,16.764546624178
556259,D-6Fresk,128124.605806164
556259,D-7Fryst,92540.7682449428
556259,D-15Fryst,112832.142466569
556259,D-13U,175512.996017427
